id,datetime,total,street,city,state,zip,user_id,promo_code_id
2318,2023-05-28 05:39:42,883.8199999999999,52 Starling Drive,South Bend,Indiana,46620,221,
2319,2023-05-28 19:46:29,1632.2,923 Buhler Plaza,Lexington,Kentucky,40596,67,
2320,2023-05-29 06:10:15,239.84000000000003,751 Warner Place,Albany,New York,12247,81,
2321,2023-05-29 11:06:32,478.36,148 Westridge Crossing,Orlando,Florida,32830,24,
2322,2023-05-29 20:13:20,1094.1000000000001,80 Merrick Street,Oxnard,California,93034,76,
2323,2023-05-30 09:18:12,416.34680000000003,2 Dryden Center,Fort Worth,Texas,76115,345,138
2324,2023-05-30 23:42:03,1389.6729599999999,645 Ronald Regan Road,Abilene,Texas,79605,370,189
2325,2023-05-31 00:06:04,131.3,212 Kenwood Plaza,Minneapolis,Minnesota,55458,402,
2326,2023-05-31 04:15:57,201.8,960 Moose Pass,Nashville,Tennessee,37210,322,
2327,2023-05-31 13:22:32,189.92000000000002,4 Warner Avenue,Albuquerque,New Mexico,87195,398,
2328,2023-05-31 21:40:32,83.92,37388 Golf Avenue,Madison,Wisconsin,53779,450,
2329,2023-05-31 22:05:59,3576.28,362 Westend Terrace,Detroit,Michigan,48267,135,
2330,2023-06-01 04:35:56,354.0448,94819 Warner Plaza,Minneapolis,Minnesota,55458,306,90
2331,2023-06-01 18:35:23,313.37208000000004,312 Luster Drive,Waterloo,Iowa,50706,310,191
2332,2023-06-01 22:20:30,260.48,85625 Schmedeman Place,Syracuse,New York,13217,134,
2333,2023-06-02 10:57:46,47.6,459 Old Shore Lane,Boise,Idaho,83711,141,
2334,2023-06-02 12:17:06,71.96000000000001,75 Sloan Street,Orange,California,92862,264,
2335,2023-06-02 16:07:20,556.6800000000001,529 Macpherson Park,Modesto,California,95354,303,
2336,2023-06-03 01:20:50,438.16872,10 Union Drive,Orlando,Florida,32859,80,56
2337,2023-06-03 13:32:55,1543.6,152 Erie Court,Saint Louis,Missouri,63131,393,
2338,2023-06-03 14:18:22,442.66,2 Northridge Street,Ocala,Florida,34479,95,
2339,2023-06-03 20:55:22,4863.22,0383 Lyons Park,Atlanta,Georgia,30328,263,
2340,2023-06-04 06:10:44,137.76000000000002,46 Bonner Circle,Bryan,Texas,77806,138,
2341,2023-06-04 21:20:15,908.36,25332 Service Hill,Dallas,Texas,75310,232,
2342,2023-06-05 09:02:13,289.66,404 Glendale Junction,Washington,District of Columbia,20442,51,
2343,2023-06-05 18:08:36,405.105,5093 Sunfield Court,Beaumont,Texas,77705,419,109
2344,2023-06-06 00:11:42,2663.94,38 Lerdahl Terrace,Santa Barbara,California,93150,158,
2345,2023-06-06 07:25:03,8119.084299999999,58080 Brown Park,Baton Rouge,Louisiana,70826,455,174
2346,2023-06-06 15:33:56,486.77117999999996,3122 Farmco Center,New York City,New York,10184,313,50
2347,2023-06-06 20:27:57,231.0,119 Blackbird Road,Los Angeles,California,90060,376,
2348,2023-06-07 11:51:16,3616.4400000000005,4 Doe Crossing Circle,New Haven,Connecticut,6538,304,
2349,2023-06-08 00:09:01,490.6,8 Monument Parkway,Jacksonville,Florida,32204,231,
2350,2023-06-08 16:15:48,1720.18,020 Marquette Road,Dallas,Texas,75358,459,
2351,2023-06-08 20:33:42,737.6200000000001,397 Crownhardt Crossing,Saint Louis,Missouri,63180,213,
2352,2023-06-09 02:49:06,392.56,26385 Summit Point,Dayton,Ohio,45408,1,
2353,2023-06-09 11:34:43,468.58000000000004,49628 Towne Avenue,Bakersfield,California,93311,194,
2354,2023-06-09 19:29:34,7.166040000000001,63 Lerdahl Drive,Philadelphia,Pennsylvania,19104,43,84
2355,2023-06-09 23:54:48,26.0,9 Johnson Court,Bryan,Texas,77806,315,
2356,2023-06-10 14:04:05,962.04,777 Merchant Way,Springfield,Illinois,62794,28,
2357,2023-06-10 21:57:25,753.0400000000001,14 Dunning Street,Washington,District of Columbia,20575,85,
2358,2023-06-11 09:37:53,696.1,406 Main Lane,Valdosta,Georgia,31605,63,
2359,2023-06-12 01:22:10,886.6,643 John Wall Crossing,Houston,Texas,77050,227,
2360,2023-06-12 12:42:55,1073.28,13 Susan Drive,Ocala,Florida,34474,77,
2361,2023-06-12 17:25:40,1324.7,52207 Weeping Birch Parkway,Akron,Ohio,44393,272,
2362,2023-06-13 00:24:25,239.6,64285 Evergreen Terrace,Lincoln,Nebraska,68583,417,
2363,2023-06-13 01:27:10,254.5171200000001,4213 Red Cloud Pass,Nashville,Tennessee,37210,392,72
2364,2023-06-13 08:54:49,242.42000000000002,687 Little Fleur Circle,Minneapolis,Minnesota,55487,344,
2365,2023-06-13 19:45:26,935.6,100 Ruskin Terrace,Fort Worth,Texas,76115,241,
2366,2023-06-14 00:25:35,832.72,61 Merchant Avenue,Saint Louis,Missouri,63158,156,
2367,2023-06-14 15:30:24,922.31832,59 Charing Cross Plaza,Colorado Springs,Colorado,80910,254,19
2368,2023-06-15 04:00:05,1168.74,265 Roxbury Pass,Memphis,Tennessee,38143,457,
2369,2023-06-15 12:50:58,779.6969999999999,1323 Sutherland Junction,Newport Beach,California,92662,428,180
2370,2023-06-15 23:02:32,150.92140000000003,63195 Atwood Street,Reading,Pennsylvania,19610,166,112
2371,2023-06-16 06:42:14,175.86,12 Randy Way,Bellevue,Washington,98008,92,
2372,2023-06-16 22:27:26,42.10776,842 Wayridge Park,Inglewood,California,90398,331,55
2373,2023-06-17 13:41:12,473.02000000000004,6283 Messerschmidt Park,New York City,New York,10160,93,
2374,2023-06-17 17:19:41,2945.6000000000004,0 Mcbride Plaza,Vancouver,Washington,98682,75,
2375,2023-06-18 04:41:21,517.15034,9 Hagan Center,Minneapolis,Minnesota,55470,132,196
2376,2023-06-18 06:51:15,822.1,45317 Twin Pines Plaza,Manassas,Virginia,22111,458,
2377,2023-06-18 11:09:18,554.14,7 Nancy Parkway,Lexington,Kentucky,40505,164,
2378,2023-06-19 03:18:32,2785.6800000000003,22300 Elmside Street,Washington,District of Columbia,20337,358,
2379,2023-06-19 17:22:39,1095.24,7320 Lukken Drive,Palatine,Illinois,60078,167,
2380,2023-06-20 07:01:52,1155.6,4973 Nevada Road,Waco,Texas,76711,369,
2381,2023-06-20 20:14:16,344.86,646 Carioca Road,Appleton,Wisconsin,54915,296,
2382,2023-06-21 02:57:00,6.98,44424 Towne Trail,El Paso,Texas,88574,195,
2383,2023-06-21 10:25:09,232.9,83957 Green Junction,Akron,Ohio,44329,276,
2384,2023-06-21 17:11:03,11.98,3937 Transport Center,Denver,Colorado,80270,192,
2385,2023-06-22 08:18:40,271.90000000000003,89 Mallard Street,Anchorage,Alaska,99507,436,
2386,2023-06-22 17:53:47,2013.74,08 Eastlawn Parkway,Escondido,California,92030,480,
2387,2023-06-23 05:55:12,412.0082400000001,73879 Forest Dale Court,Washington,District of Columbia,20029,442,100
2388,2023-06-23 12:55:41,596.74,0059 Northridge Hill,Indianapolis,Indiana,46216,411,
2389,2023-06-24 04:05:09,127.5,1234 Apple Street,San Jose,California,94088,481,
2390,2023-06-24 14:17:23,261.88,10447 Pierstorff Terrace,Jackson,Mississippi,39296,347,
2391,2023-06-25 03:25:57,829.2,1709 Hanover Junction,Detroit,Michigan,48224,23,
2392,2023-06-25 03:43:41,103.74000000000001,6 Declaration Avenue,Phoenix,Arizona,85040,316,
2393,2023-06-25 08:13:27,3720.12,40657 Rusk Lane,Midland,Texas,79710,356,
2394,2023-06-26 00:52:15,183.76,257 Veith Park,Watertown,Massachusetts,2472,334,
2395,2023-06-26 07:52:36,21.744,35654 Sloan Circle,Portland,Oregon,97232,162,77
2396,2023-06-26 19:05:24,102.37248000000001,6 Johnson Junction,Dayton,Ohio,45440,38,173
2397,2023-06-27 11:18:43,101.60919999999999,32326 Mcguire Plaza,Boise,Idaho,83716,407,195
2398,2023-06-27 11:52:26,404.16560000000004,56186 Prairie Rose Junction,El Paso,Texas,79977,391,167
2399,2023-06-28 02:07:31,1538.7400000000002,0 Golf Course Circle,El Paso,Texas,79950,171,
2400,2023-06-28 03:09:03,384.9,4 Warner Avenue,Albuquerque,New Mexico,87195,398,
2401,2023-06-28 04:22:29,4058.8068600000006,43241 Holy Cross Circle,Maple Plain,Minnesota,55572,120,192
2402,2023-06-28 10:53:52,71.9682,8033 Stone Corner Road,Cape Coral,Florida,33915,242,178
2403,2023-06-28 20:32:03,169.44,56240 Main Road,Saint Petersburg,Florida,33710,226,
2404,2023-06-29 09:21:51,79.8,07 Marcy Avenue,Hamilton,Ohio,45020,230,
2405,2023-06-30 01:16:56,94.48,2 Saint Paul Street,Knoxville,Tennessee,37919,445,
2406,2023-06-30 04:21:30,685.3,32825 Northport Crossing,El Paso,Texas,88589,273,
2407,2023-06-30 20:10:38,2360.46,2922 Hollow Ridge Way,Oklahoma City,Oklahoma,73124,46,
2408,2023-06-30 20:44:57,84.85132000000002,10 Union Drive,Orlando,Florida,32859,80,168
2409,2023-06-30 23:37:47,914.4200000000001,58080 Brown Park,Baton Rouge,Louisiana,70826,455,
2410,2023-07-01 03:49:14,139.70000000000002,1423 Colorado Alley,Sandy,Utah,84093,324,
2411,2023-07-01 10:43:37,548.78,1 Kingsford Way,Naperville,Illinois,60567,106,
2412,2023-07-01 14:47:02,358.84000000000003,63802 Red Cloud Pass,Corpus Christi,Texas,78470,249,
2413,2023-07-02 01:04:09,5590.359999999999,0 Granby Plaza,Orlando,Florida,32868,16,
2414,2023-07-02 01:36:02,1156.1466,9462 Meadow Ridge Alley,Hollywood,Florida,33023,114,77
2415,2023-07-02 08:13:53,1873.9400000000005,56088 Graceland Street,Greensboro,North Carolina,27415,53,
2416,2023-07-02 12:54:48,69.9,5 6th Crossing,Sterling,Virginia,20167,426,
2417,2023-07-02 13:19:41,489.78000000000003,2 Saint Paul Street,Knoxville,Tennessee,37919,445,
2418,2023-07-02 22:51:50,167.3113,100 Reindahl Pass,Winston Salem,North Carolina,27157,110,155
2419,2023-07-03 10:25:59,1032.96,18 Division Alley,Dallas,Texas,75323,4,
2420,2023-07-03 12:10:28,43.92,0059 Northridge Hill,Indianapolis,Indiana,46216,411,
2421,2023-07-03 15:46:31,95.71968000000001,4601 Stang Point,Memphis,Tennessee,38119,332,173
2422,2023-07-04 00:39:12,394.52,52 Starling Drive,South Bend,Indiana,46620,221,
2423,2023-07-04 14:56:06,47.92,39301 Namekagon Court,Corpus Christi,Texas,78410,456,
2424,2023-07-04 22:56:00,2679.0600000000004,332 Monterey Lane,Philadelphia,Pennsylvania,19160,117,
2425,2023-07-04 23:53:17,564.3,958 Clove Alley,New York City,New York,10280,173,
2426,2023-07-05 00:36:28,484.00564000000014,0 Mcbride Plaza,Vancouver,Washington,98682,75,7
2427,2023-07-05 08:38:23,745.5,45904 Iowa Hill,Falls Church,Virginia,22047,290,
2428,2023-07-05 16:20:10,504.86,077 Graceland Alley,Pensacola,Florida,32520,58,
2429,2023-07-05 21:14:44,741.6768999999999,17926 Moose Center,Amarillo,Texas,79165,96,43
2430,2023-07-06 01:07:10,30.15536000000001,2950 Crest Line Crossing,Wilmington,North Carolina,28410,284,191
2431,2023-07-06 05:52:30,1140.94,319 Ilene Pass,Birmingham,Alabama,35263,208,
2432,2023-07-06 10:24:50,2578.26682,70 Norway Maple Alley,Phoenix,Arizona,85083,285,149
2433,2023-07-06 19:48:37,601.8399999999999,45904 Iowa Hill,Falls Church,Virginia,22047,290,
2434,2023-07-07 02:06:24,59.900000000000006,5907 Bowman Trail,Lincoln,Nebraska,68531,62,
2435,2023-07-07 08:00:08,47.760000000000005,4213 Red Cloud Pass,Nashville,Tennessee,37210,392,
2436,2023-07-07 20:16:26,11.075679999999998,6717 Fordem Parkway,Birmingham,Alabama,35254,73,195
2437,2023-07-08 10:20:38,6736.719999999999,59 Schurz Way,Jacksonville,Florida,32255,210,
2438,2023-07-09 02:46:42,373.7298,89 Mallard Street,Anchorage,Alaska,99507,436,75
2439,2023-07-09 11:15:05,272.64,712 Moose Drive,Philadelphia,Pennsylvania,19125,10,
2440,2023-07-09 17:15:25,37.86,4 Doe Crossing Circle,New Haven,Connecticut,6538,304,
2441,2023-07-10 09:28:47,2234.6200000000003,589 Dovetail Crossing,Yakima,Washington,98907,433,
2442,2023-07-10 20:53:02,3322.8199999999997,72 Red Cloud Center,Santa Fe,New Mexico,87505,127,
2443,2023-07-10 22:20:49,212.28812,7 Fair Oaks Avenue,Savannah,Georgia,31405,289,171
2444,2023-07-11 05:36:18,713.7484000000001,20295 Thierer Drive,Harrisburg,Pennsylvania,17105,21,167
2445,2023-07-11 06:14:26,305.56,2194 Canary Alley,San Antonio,Texas,78265,439,
2446,2023-07-11 09:11:01,30.200000000000003,4 Old Gate Plaza,Tacoma,Washington,98424,415,
2447,2023-07-11 18:56:04,227.88000000000002,17926 Moose Center,Amarillo,Texas,79165,96,
2448,2023-07-12 10:36:31,287.88,9 Lyons Avenue,Orlando,Florida,32808,35,
2449,2023-07-12 12:53:59,256.0,183 Spaight Terrace,Miami,Florida,33134,367,
2450,2023-07-13 05:03:12,798.02,063 Laurel Pass,Chicago,Illinois,60674,56,
2451,2023-07-13 19:15:07,420.7200000000001,119 Blackbird Road,Los Angeles,California,90060,376,
2452,2023-07-13 21:32:51,1213.56,0383 Lyons Park,Atlanta,Georgia,30328,263,
2453,2023-07-14 13:54:21,333.92,9 Oakridge Street,Washington,District of Columbia,56944,281,
2454,2023-07-15 03:50:37,5536.659999999999,210 Green Park,Memphis,Tennessee,38109,261,
2455,2023-07-15 07:19:47,1489.5800000000002,1323 Sutherland Junction,Newport Beach,California,92662,428,
2456,2023-07-15 12:55:10,249.88,5 Spohn Drive,Des Moines,Iowa,50330,467,
2457,2023-07-15 20:15:45,308.84000000000003,18 Division Alley,Dallas,Texas,75323,4,
2458,2023-07-16 08:06:16,3948.6600000000003,9 Hauk Center,Berkeley,California,94712,251,
2459,2023-07-16 09:30:03,117.82000000000001,58080 Brown Park,Baton Rouge,Louisiana,70826,455,
2460,2023-07-16 10:09:02,345.15999999999997,34 Portage Crossing,Huntington,West Virginia,25721,177,
2461,2023-07-16 15:50:17,1837.1000000000001,2922 Hollow Ridge Way,Oklahoma City,Oklahoma,73124,46,
2462,2023-07-16 17:09:27,1334.92,45 Golf Court,Virginia Beach,Virginia,23464,468,
2463,2023-07-16 18:47:19,499.90000000000003,659 Walton Parkway,Fresno,California,93704,174,
2464,2023-07-17 09:14:54,2737.4400000000005,14 Green Ridge Avenue,Fort Worth,Texas,76129,247,
2465,2023-07-17 13:41:57,748.2199999999999,28 Lukken Circle,Columbia,South Carolina,29220,404,
2466,2023-07-17 14:15:41,387.24000000000007,82042 Daystar Place,Waterbury,Connecticut,6705,22,
2467,2023-07-17 16:37:20,1905.0600000000002,7 Pepper Wood Court,Great Neck,New York,11024,348,
2468,2023-07-18 01:00:33,2202.56,9 Oakridge Street,Washington,District of Columbia,56944,281,
2469,2023-07-18 07:35:08,4927.58,9026 Myrtle Lane,Moreno Valley,California,92555,13,
2470,2023-07-18 12:10:58,73.92,65 Vernon Trail,Richmond,Virginia,23220,150,
2471,2023-07-18 20:27:18,455.4400000000001,58080 Brown Park,Baton Rouge,Louisiana,70826,455,
2472,2023-07-19 04:29:21,2623.0,8143 Graedel Lane,Pittsburgh,Pennsylvania,15250,366,
2473,2023-07-19 07:20:45,2150.7200000000003,6915 Rockefeller Center,Charleston,West Virginia,25356,160,
2474,2023-07-19 07:25:12,4814.4,21 Kim Avenue,Ocala,Florida,34474,246,
2475,2023-07-19 16:59:13,334.59999999999997,1323 Sutherland Junction,Newport Beach,California,92662,428,
2476,2023-07-20 08:47:28,97.88000000000001,4 Warner Avenue,Albuquerque,New Mexico,87195,398,
2477,2023-07-20 10:01:10,1309.6200000000001,2734 East Crossing,Saint Paul,Minnesota,55103,435,
2478,2023-07-21 00:19:24,1968.2200000000003,3937 Transport Center,Denver,Colorado,80270,192,
2479,2023-07-21 09:04:05,59.94,8872 Hoard Center,Nashville,Tennessee,37245,202,
2480,2023-07-22 01:05:25,285.1,57 Kenwood Park,Chicago,Illinois,60630,268,
2481,2023-07-22 07:58:26,67.5762,94 Jenna Park,Tallahassee,Florida,32314,338,119
2482,2023-07-22 12:53:10,6029.88,0 Debra Pass,Rochester,New York,14646,360,
2483,2023-07-22 17:12:01,8.077200000000001,9 Hauk Road,Stamford,Connecticut,6905,214,140
2484,2023-07-23 02:34:59,334.38000000000005,751 Warner Place,Albany,New York,12247,81,
2485,2023-07-23 12:11:39,638.1400000000001,1572 Coleman Plaza,Des Moines,Iowa,50310,388,
2486,2023-07-23 16:00:49,1972.5800000000004,85625 Schmedeman Place,Syracuse,New York,13217,134,
2487,2023-07-24 03:05:06,201.34686,2 Ridgeway Parkway,Melbourne,Florida,32919,308,153
2488,2023-07-24 09:21:01,1416.6000000000001,0 Granby Plaza,Orlando,Florida,32868,16,
2489,2023-07-24 14:33:46,1491.2400000000002,70 Golf Course Drive,Roanoke,Virginia,24040,199,
2490,2023-07-24 21:33:48,7092.62,8674 Acker Alley,Independence,Missouri,64054,121,
2491,2023-07-25 00:33:45,555.4243200000001,6180 Sunbrook Hill,Washington,District of Columbia,20319,112,181
2492,2023-07-25 05:39:58,8634.48,325 Doe Crossing Place,Whittier,California,90610,320,
2493,2023-07-25 15:07:39,628.74,8674 Acker Alley,Independence,Missouri,64054,121,
2494,2023-07-25 16:07:31,1863.0600000000004,9 Sullivan Hill,Odessa,Texas,79769,119,
2495,2023-07-26 00:31:41,807.5,46 David Terrace,Irvine,California,92612,71,
2496,2023-07-26 10:43:45,506.36,9 Merry Circle,Newport News,Virginia,23612,282,
2497,2023-07-26 19:30:02,2892.3,332 Monterey Lane,Philadelphia,Pennsylvania,19160,117,
2498,2023-07-27 09:36:14,2482.9800000000005,26385 Summit Point,Dayton,Ohio,45408,1,
2499,2023-07-27 17:01:46,230.5,261 Lighthouse Bay Place,Carol Stream,Illinois,60158,418,
2500,2023-07-28 02:26:43,630.46,903 Red Cloud Pass,Jeffersonville,Indiana,47134,377,
2501,2023-07-28 09:47:54,35.94,61 Merchant Avenue,Saint Louis,Missouri,63158,156,
2502,2023-07-29 00:42:05,3749.5800000000004,709 Bunker Hill Pass,Amarillo,Texas,79182,188,
2503,2023-07-29 16:09:49,407.68,7 Fair Oaks Avenue,Savannah,Georgia,31405,289,
2504,2023-07-30 01:53:15,101.9,050 Glendale Park,Biloxi,Mississippi,39534,359,
2505,2023-07-30 04:52:50,179.90000000000003,2527 Hallows Trail,Springfield,Illinois,62776,470,
2506,2023-07-30 12:40:09,566.20608,05 Red Cloud Place,Portland,Oregon,97296,182,108
2507,2023-07-30 23:38:23,33.0,2238 John Wall Junction,San Luis Obispo,California,93407,307,
2508,2023-07-31 05:22:12,344.94,5 Drewry Junction,Newark,New Jersey,7104,449,
2509,2023-07-31 20:29:19,728.3200000000002,9 Spohn Plaza,Columbus,Ohio,43220,168,
2510,2023-07-31 20:46:09,654.5000000000001,106 Longview Junction,Akron,Ohio,44310,224,
2511,2023-08-01 10:24:34,523.0,3 Knutson Alley,Colorado Springs,Colorado,80925,40,
2512,2023-08-01 15:32:33,99.9,0197 Cascade Street,Alpharetta,Georgia,30022,66,
2513,2023-08-02 06:32:09,98.03964000000002,2798 Beilfuss Junction,Little Rock,Arkansas,72222,233,159
2514,2023-08-02 15:36:08,314.89542,380 Heath Point,Des Moines,Iowa,50335,89,22
2515,2023-08-03 05:43:53,345.8,1323 Sutherland Junction,Newport Beach,California,92662,428,
2516,2023-08-03 06:42:07,396.88,4443 Maple Park,Lubbock,Texas,79410,238,
2517,2023-08-03 08:42:27,399.48,687 Little Fleur Circle,Minneapolis,Minnesota,55487,344,
2518,2023-08-03 13:42:09,957.8800000000001,325 Doe Crossing Place,Whittier,California,90610,320,
2519,2023-08-03 18:21:26,169.32,3 Northland Parkway,Tampa,Florida,33633,159,
2520,2023-08-03 21:46:27,440.83008,677 Kedzie Center,Louisville,Kentucky,40280,32,41
2521,2023-08-04 06:51:52,947.8,3 Ramsey Point,Chattanooga,Tennessee,37450,451,
2522,2023-08-04 07:25:44,107.68098000000003,918 Starling Point,Austin,Texas,78715,197,175
2523,2023-08-04 21:19:33,129.9,76335 Sunbrook Junction,Wilmington,Delaware,19805,180,
2524,2023-08-05 09:46:16,1162.06,9 Oakridge Street,Washington,District of Columbia,56944,281,
2525,2023-08-05 09:51:48,4298.96,6 Lyons Center,Indianapolis,Indiana,46278,288,
2526,2023-08-05 19:21:53,313.92,45 Golf Court,Virginia Beach,Virginia,23464,468,
2527,2023-08-06 02:40:52,859.7375,570 Grover Plaza,Houston,Texas,77293,422,13
2528,2023-08-06 08:07:53,410.2800000000001,506 Badeau Road,Santa Barbara,California,93111,454,
2529,2023-08-06 21:47:39,674.8,95283 Corben Crossing,Lancaster,Pennsylvania,17605,423,
2530,2023-08-07 06:42:40,157.24,5907 Bowman Trail,Lincoln,Nebraska,68531,62,
2531,2023-08-07 09:01:13,130.0,3122 Farmco Center,New York City,New York,10184,313,
2532,2023-08-07 15:43:23,539.5,63 Lerdahl Drive,Philadelphia,Pennsylvania,19104,43,
2533,2023-08-07 17:41:15,27.96,050 Glendale Park,Biloxi,Mississippi,39534,359,
2534,2023-08-07 19:10:21,121.76,5147 Magdeline Park,Dallas,Texas,75392,6,57
2535,2023-08-07 20:16:54,934.6800000000001,12 Randy Way,Bellevue,Washington,98008,92,
2536,2023-08-08 00:08:48,207.54,85609 Springview Junction,Spokane,Washington,99220,152,
2537,2023-08-08 15:24:26,428.04,9 Merry Circle,Newport News,Virginia,23612,282,
2538,2023-08-08 16:45:10,549.64,542 Shelley Park,San Diego,California,92105,144,
2539,2023-08-09 01:05:00,819.5000000000001,406 Main Lane,Valdosta,Georgia,31605,63,
2540,2023-08-09 01:29:55,719.5400000000001,903 Red Cloud Pass,Jeffersonville,Indiana,47134,377,
2541,2023-08-09 15:30:40,1138.5,017 Mesta Point,Springfield,Illinois,62711,413,
2542,2023-08-09 20:48:00,4017.0200000000004,13 Loeprich Junction,Macon,Georgia,31296,478,
2543,2023-08-09 21:18:06,220.84,3432 Spaight Place,Baton Rouge,Louisiana,70810,430,
2544,2023-08-10 00:07:52,28.0,2734 East Crossing,Saint Paul,Minnesota,55103,435,
2545,2023-08-10 06:22:32,21122.539999999997,43 Wayridge Street,Garland,Texas,75049,394,
2546,2023-08-10 20:21:36,2528.38,76 Haas Parkway,Dallas,Texas,75265,54,
2547,2023-08-11 10:26:14,1217.66,28 Bluestem Avenue,Henderson,Nevada,89012,401,
2548,2023-08-11 23:14:46,83.94,15598 Heath Junction,Indianapolis,Indiana,46231,258,
2549,2023-08-12 08:56:12,1815.48,71355 Nancy Drive,Sacramento,California,94280,31,
2550,2023-08-12 22:53:15,751.18,89 Mallard Street,Anchorage,Alaska,99507,436,
2551,2023-08-13 14:12:19,314.84000000000003,08 Eastlawn Parkway,Escondido,California,92030,480,
2552,2023-08-14 05:00:04,8566.140000000001,0 Surrey Road,Greenville,South Carolina,29615,219,
2553,2023-08-14 17:59:57,495.0,30625 Pankratz Park,Atlanta,Georgia,30340,349,
2554,2023-08-15 07:05:34,2877.49344,7 Pepper Wood Court,Great Neck,New York,11024,348,108
2555,2023-08-15 19:37:17,105.4,4 Northfield Place,Louisville,Kentucky,40298,39,
2556,2023-08-16 07:41:38,4808.94,7 Burning Wood Park,Kansas City,Missouri,64199,118,
2557,2023-08-16 16:48:05,3144.0,7277 Rutledge Circle,Manchester,New Hampshire,3105,14,
2558,2023-08-17 01:16:18,381.28,6 Declaration Avenue,Phoenix,Arizona,85040,316,
2559,2023-08-17 01:40:27,844.56064,78 Arrowood Crossing,Riverside,California,92505,74,105
2560,2023-08-17 12:19:40,841.06,90 Hollow Ridge Parkway,Tallahassee,Florida,32399,147,
2561,2023-08-17 21:02:06,3755.120000000001,76 Haas Parkway,Dallas,Texas,75265,54,
2562,2023-08-17 23:26:27,126.42179999999999,977 Jenifer Lane,Houston,Texas,77228,115,120
2563,2023-08-18 14:56:18,695.76,8872 Hoard Center,Nashville,Tennessee,37245,202,
2564,2023-08-18 19:28:20,335.70000000000005,61 Merchant Avenue,Saint Louis,Missouri,63158,156,
2565,2023-08-18 20:01:51,352.76,7778 Springview Crossing,Rochester,New York,14683,353,
2566,2023-08-19 00:47:18,96.0,18 Division Alley,Dallas,Texas,75323,4,
2567,2023-08-19 01:39:42,1912.9600000000003,93906 Old Shore Junction,Washington,District of Columbia,20067,364,
2568,2023-08-19 06:21:07,189.7,20401 Southridge Circle,Irvine,California,92717,275,
2569,2023-08-19 15:14:56,393.6,82 Sundown Street,Boston,Massachusetts,2283,65,
2570,2023-08-19 20:36:31,166.08,050 Glendale Park,Biloxi,Mississippi,39534,359,
2571,2023-08-20 11:17:27,1217.7800000000002,59 Dunning Court,Chicago,Illinois,60657,443,
2572,2023-08-20 13:47:04,908.74,7071 Lunder Park,Bradenton,Florida,34210,267,
2573,2023-08-20 19:58:01,1079.8200000000002,9 Hauk Center,Berkeley,California,94712,251,
2574,2023-08-21 07:33:30,3181.3400000000006,4 Farmco Parkway,Monroe,Louisiana,71213,424,
2575,2023-08-21 15:14:46,486.82,73879 Forest Dale Court,Washington,District of Columbia,20029,442,
2576,2023-08-21 15:32:00,4019.2000000000003,811 Bluejay Pass,Muncie,Indiana,47306,165,
2577,2023-08-21 15:41:13,1359.68,9 Warrior Way,Hialeah,Florida,33013,122,
2578,2023-08-22 00:01:01,97.41564,26385 Summit Point,Dayton,Ohio,45408,1,40
2579,2023-08-22 16:25:19,588.04,47800 Pawling Avenue,Boston,Massachusetts,2163,280,
2580,2023-08-23 04:14:16,2075.5,9 Dennis Hill,Wilkes Barre,Pennsylvania,18768,293,
2581,2023-08-23 19:45:41,71.64,90902 Prairie Rose Terrace,Santa Barbara,California,93106,86,
2582,2023-08-24 09:47:12,1012.5,36 Heffernan Court,Reading,Pennsylvania,19610,297,
2583,2023-08-25 01:16:23,1327.56,284 Londonderry Alley,San Antonio,Texas,78296,157,130
2584,2023-08-25 01:47:15,523.52,823 Claremont Crossing,Asheville,North Carolina,28815,179,
2585,2023-08-25 09:37:03,1966.4400000000003,811 Bluejay Pass,Muncie,Indiana,47306,165,
2586,2023-08-26 01:08:01,1915.72,45904 Iowa Hill,Falls Church,Virginia,22047,290,
2587,2023-08-26 05:50:54,5731.5199999999995,8525 Mandrake Alley,Rockville,Maryland,20851,473,
2588,2023-08-26 13:32:17,55.2,87 Eliot Parkway,Grand Rapids,Michigan,49560,431,
2589,2023-08-26 18:45:29,6634.3,2892 Commercial Lane,Portland,Oregon,97271,283,
2590,2023-08-27 03:53:31,354.22,56186 Prairie Rose Junction,El Paso,Texas,79977,391,
2591,2023-08-27 15:40:15,805.24,0 Debra Pass,Rochester,New York,14646,360,
2592,2023-08-28 03:00:45,555.72,212 Kenwood Plaza,Minneapolis,Minnesota,55458,402,
2593,2023-08-28 11:02:26,1641.3,4 Old Gate Plaza,Tacoma,Washington,98424,415,
2594,2023-08-28 11:53:51,547.9,8 Express Street,New York City,New York,10039,343,
2595,2023-08-29 02:04:22,3584.28,751 Warner Place,Albany,New York,12247,81,
2596,2023-08-29 15:20:50,186.94,70 Norway Maple Alley,Phoenix,Arizona,85083,285,
2597,2023-08-30 07:20:12,344.9223400000001,97 Merrick Pass,Dayton,Ohio,45440,178,93
2598,2023-08-30 08:17:52,643.62,9026 Myrtle Lane,Moreno Valley,California,92555,13,
2599,2023-08-30 10:48:20,573.6021,2 Dottie Lane,Tulsa,Oklahoma,74156,90,68
2600,2023-08-31 03:23:25,720.4200000000001,89 Barby Hill,Des Moines,Iowa,50310,326,
2601,2023-08-31 10:35:19,88.9,03 Toban Plaza,Orlando,Florida,32885,333,
